"",".id","Freq","Var1","lon","lat"
"1288","SALTO DA DIVISA - MINAS GERAIS",2,"Accessed",-39.9394577,-16.0067935
"1289","SALTO DA DIVISA - MINAS GERAIS",3,"Not accessed",-39.9394577,-16.0067935
"1290","Salto do Lontra - Paraná",3,"Accessed",-53.3140365,-25.7817364
"1291","SALVADOR - BAHIA",1,"Accessed",-38.502304,-12.9730401
"1292","SALVADOR - BAHIA",1,"Not accessed",-38.502304,-12.9730401
"1293","Santa Amélia - Paraná",4,"Accessed",-50.4292415,-23.2659005
"1294","SANTA BARBARA DO LESTE - MINAS GERAIS",3,"Not accessed",-42.1461437,-19.9757806
"1295","SANTA BARBARA DO TUGURIO - MINAS GERAIS",1,"Accessed",-43.5611594,-21.243607
"1296","SANTA BARBARA DO TUGURIO - MINAS GERAIS",1,"Not accessed",-43.5611594,-21.243607
"1297","SANTA BARBARA - MINAS GERAIS",3,"Not accessed",-43.4105536,-19.9608406
"1298","Santa Cecília do Pavăo - Paraná",1,"Not accessed",-50.7840082,-23.5205605
"1299","SANTA CRUZ DE MINAS - MINAS GERAIS",3,"Accessed",-44.2206697,-21.1246348
"1300","SANTA CRUZ DE MINAS - MINAS GERAIS",2,"Not accessed",-44.2206697,-21.1246348
"1301","Santa Cruz de Monte Castelo - Paraná",1,"Accessed",-53.2968392,-22.9546945
"1302","Santa Cruz de Monte Castelo - Paraná",1,"Not accessed",-53.2968392,-22.9546945
"1303","SANTA FE DE MINAS - MINAS GERAIS",1,"Accessed",-45.4106247,-16.6864073
"1304","Santa Fé - Paraná",3,"Accessed",-51.8085004,-23.0404674
"1305","Santa Helena - Paraná",2,"Accessed",-54.3365223,-24.8589668
"1306","SANTA JULIANA - MINAS GERAIS",1,"Accessed",-47.5326922,-19.3112415
"1307","SANTA JULIANA - MINAS GERAIS",1,"Not accessed",-47.5326922,-19.3112415
"1308","SANTA LUZIA - MINAS GERAIS",4,"Accessed",-43.9402344,-19.7884002
"1309","SANTA LUZIA - MINAS GERAIS",4,"Not accessed",-43.9402344,-19.7884002
"1310","SANTA MARGARIDA - MINAS GERAIS",3,"Not accessed",-42.2523137,-20.3843426
"1311","Santa Maria do Oeste - Paraná",1,"Not accessed",-51.8705308,-24.9385253
"1312","SANTA MARIA DO SUACUI - MINAS GERAIS",6,"Accessed",-42.4182107,-18.1901069
"1313","SANTA MARIA MADALENA - RIO DE JANEIRO",3,"Not accessed",-42.0076409,-21.9613802
"1314","SANTANA DA VARGEM - MINAS GERAIS",1,"Accessed",-45.5009559,-21.2453872
"1315","SANTANA DA VARGEM - MINAS GERAIS",4,"Not accessed",-45.5009559,-21.2453872
"1316","SANTANA DE CATAGUASES",1,"Not accessed",-42.5527617,-21.2897687
"1317","SANTANA DE PIRAPAMA - MINAS GERAIS",5,"Accessed",-44.0413246,-18.996718
"1318","SANTANA DE PIRAPAMA - MINAS GERAIS",3,"Not accessed",-44.0413246,-18.996718
"1319","SANTANA DO JACARE - MINAS GERAIS",1,"Not accessed",-45.1289318,-20.9011974
"1320","SANTANA DO MANHUACU - MINAS GERAIS",3,"Not accessed",-41.9259706,-20.1069361
"1321","SANTANA DO PARAISO - MINAS GERAIS",3,"Accessed",-42.5433667,-19.3613493
"1322","SANTANA DO PARAISO - MINAS GERAIS",11,"Not accessed",-42.5433667,-19.3613493
"1323","SANTANA DO RIACHO - MINAS GERAIS",4,"Accessed",-43.7223593,-19.1667136
"1324","SANTANA DO RIACHO - MINAS GERAIS",1,"Not accessed",-43.7223593,-19.1667136
"1325","SANTA RITA DE CALDAS - MINAS GERAIS",1,"Accessed",-46.3389403,-22.0296778
"1326","SANTA RITA DE CALDAS - MINAS GERAIS",2,"Not accessed",-46.3389403,-22.0296778
"1327","SANTA RITA DE IBITIPOCA - MINAS GERAIS",4,"Not accessed",-43.9166954,-21.5663168
"1328","SANTA RITA DE JACUTINGA - MINAS GERAIS",3,"Not accessed",-44.0956374,-22.1504678
"1329","SANTA RITA DO ITUETO - MINAS GERAIS",1,"Not accessed",-41.3824735,-19.3581328
"1330","SANTA RITA DO SAPUCAI - MINAS GERAIS",1,"Not accessed",-45.7041829,-22.2525875
"1331","SANTA ROSA DA SERRA - MINAS GERAIS",1,"Accessed",-45.96151,-19.5190843
"1332","SANTA VITORIA - MINAS GERAIS",2,"Accessed",-50.1212491,-18.8404465
"1333","SANTA VITORIA - MINAS GERAIS",1,"Not accessed",-50.1212491,-18.8404465
"1334","Santo Antônio da Platina - Paraná",2,"Accessed",-50.081915,-23.2960111
"1335","Santo Antônio da Platina - Paraná",7,"Not accessed",-50.081915,-23.2960111
"1336","SANTO ANTONIO DE PADUA - RIO DE JANEIRO",5,"Not accessed",-42.1835592,-21.5415319
"1337","SANTO ANTONIO DO AMPARO - MINAS GERAIS",2,"Accessed",-44.9180322,-20.9435281
"1338","SANTO ANTONIO DO AMPARO - MINAS GERAIS",4,"Not accessed",-44.9180322,-20.9435281
"1339","SANTO ANTONIO DO JACINTO - MINAS GERAIS",3,"Accessed",-40.1821139,-16.5336753
"1340","SANTO ANTONIO DO MONTE - MINAS GERAIS",2,"Accessed",-45.295149,-20.0854818
"1341","SANTO ANTONIO DO MONTE - MINAS GERAIS",10,"Not accessed",-45.295149,-20.0854818
"1342","Santo Antônio do Sudoeste - Paraná",5,"Accessed",-53.7256129,-26.074187
"1343","SANTOS DUMONT",5,"Not accessed",-43.5502899,-21.4638672
"1344","SANTOS DUMONT - MINAS GERAIS",10,"Accessed",-43.5502899,-21.4638672
"1345","SANTOS DUMONT - MINAS GERAIS",18,"Not accessed",-43.5502899,-21.4638672
"1346","SAO DOMINGOS DO PRATA - MINAS GERAIS",7,"Accessed",-42.9714356,-19.8683051
"1347","SAO DOMINGOS DO PRATA - MINAS GERAIS",5,"Not accessed",-42.9714356,-19.8683051
"1348","SAO FELIX DE MINAS - MINAS GERAIS",1,"Accessed",-41.4892497,-18.5963812
"1349","SAO FELIX DE MINAS - MINAS GERAIS",1,"Not accessed",-41.4892497,-18.5963812
"1350","SAO FIDELIS - RIO DE JANEIRO",2,"Accessed",-41.745717,-21.6493783
"1351","SAO FIDELIS - RIO DE JANEIRO",1,"Not accessed",-41.745717,-21.6493783
"1352","SAO FRANCISCO DE ITABAPOANA - RIO DE JANEIRO",3,"Accessed",-41.1095274,-21.4706831
"1353","SAO FRANCISCO DE ITABAPOANA - RIO DE JANEIRO",4,"Not accessed",-41.1095274,-21.4706831
"1354","SAO FRANCISCO DE PAULA - MINAS GERAIS",1,"Accessed",-44.984187,-20.7041078
"1355","SAO FRANCISCO DE PAULA - MINAS GERAIS",4,"Not accessed",-44.984187,-20.7041078
"1356","SAO FRANCISCO DO GLORIA - MINAS GERAIS",2,"Accessed",-42.2681456,-20.7902788
"1357","SAO FRANCISCO DO GLORIA - MINAS GERAIS",1,"Not accessed",-42.2681456,-20.7902788
"1358","SAO FRANCISCO - MINAS GERAIS",9,"Accessed",-42.9,-21
"1359","SAO FRANCISCO - MINAS GERAIS",4,"Not accessed",-42.9,-21
"1360","SAO GERALDO DA PIEDADE - MINAS GERAIS",3,"Accessed",-42.2870612,-18.8415979
"1361","SAO GERALDO DA PIEDADE - MINAS GERAIS",5,"Not accessed",-42.2870612,-18.8415979
"1362","SAO GERALDO DO BAIXIO - MINAS GERAIS",2,"Accessed",-41.3633523,-18.9101493
"1363","SAO GONCALO",1,"Not accessed",-43.0637646,-22.8272883
"1364","São Gonçalo",1,"Not accessed",-43.0637646,-22.8272883
"1365","SAO GONCALO DO PARA - MINAS GERAIS",1,"Accessed",-44.859731,-19.9826523
"1366","SAO GONCALO DO PARA - MINAS GERAIS",1,"Not accessed",-44.859731,-19.9826523
"1367","SAO GONCALO DO SAPUCAI - MINAS GERAIS",9,"Accessed",-45.5897766,-21.8937101
"1368","SAO GONCALO DO SAPUCAI - MINAS GERAIS",16,"Not accessed",-45.5897766,-21.8937101
"1369","SAO GONCALO - RIO DE JANEIRO",37,"Accessed",-43.0637646,-22.8272883
"1370","SAO GONCALO - RIO DE JANEIRO",53,"Not accessed",-43.0637646,-22.8272883
"1371","SAO GOTARDO - MINAS GERAIS",3,"Accessed",-46.0469041,-19.3092
"1372","SAO GOTARDO - MINAS GERAIS",1,"Not accessed",-46.0469041,-19.3092
"1373","SAO JOAO DA BARRA - RIO DE JANEIRO",6,"Accessed",-41.0484428,-21.6368446
"1374","SAO JOAO DA BARRA - RIO DE JANEIRO",7,"Not accessed",-41.0484428,-21.6368446
"1375","SAO JOAO DA BOA VISTA - SĂO PAULO",1,"Not accessed",-46.7947989,-21.9712313
"1376","SAO JOAO DA MATA - MINAS GERAIS",1,"Not accessed",-45.9301626,-21.9284844
"1377","SAO JOAO DA PONTE - MINAS GERAIS",2,"Accessed",-44.0100165,-15.9275467
"1378","SAO JOAO DA PONTE - MINAS GERAIS",1,"Not accessed",-44.0100165,-15.9275467
"1379","SAO JOAO DAS MISSOES - MINAS GERAIS",5,"Accessed",-44.0926042,-14.8863043
"1380","SAO JOAO DAS MISSOES - MINAS GERAIS",2,"Not accessed",-44.0926042,-14.8863043
"1381","SAO JOAO DEL REI",2,"Not accessed",-44.253065,-21.1315407
"1382","SAO JOAO DEL REI - MINAS GERAIS",11,"Accessed",-44.253065,-21.1315407
"1383","SAO JOAO DEL REI - MINAS GERAIS",14,"Not accessed",-44.253065,-21.1315407
"1384","SAO JOAO DE MERITI - RIO DE JANEIRO",12,"Accessed",-43.3699364,-22.7907664
"1385","SAO JOAO DE MERITI - RIO DE JANEIRO",25,"Not accessed",-43.3699364,-22.7907664
"1386","Săo Joăo do Ivaí - Paraná",2,"Not accessed",-51.8193629,-23.9915862
"1387","SAO JOAO DO MANHUACU - MINAS GERAIS",2,"Accessed",-42.1536818,-20.3938028
"1388","SAO JOAO DO MANHUACU - MINAS GERAIS",3,"Not accessed",-42.1536818,-20.3938028
"1389","SAO JOAO DO MANTENINHA - MINAS GERAIS",1,"Not accessed",-41.1632231,-18.7234686
"1390","SAO JOAO DO PACUI - MINAS GERAIS",1,"Accessed",-44.513765,-16.5377752
"1391","SAO JOAO DO PACUI - MINAS GERAIS",1,"Not accessed",-44.513765,-16.5377752
"1392","SÃO JOÃO DO PARAÍSO- CAMBUCI - RIO DE JANEIRO",1,"Not accessed",-41.8140405,-21.4134651
"1393","SAO JOAO DO PARAISO - MINAS GERAIS",6,"Accessed",-42.0217285,-15.3172575
"1394","SAO JOAO DO PARAISO - MINAS GERAIS",9,"Not accessed",-42.0217285,-15.3172575
"1395","Săo Joăo do Triunfo - Paraná",1,"Accessed",-50.3005181,-25.686938
"1396","Săo Joăo do Triunfo - Paraná",2,"Not accessed",-50.3005181,-25.686938
"1397","SAO JOAO EVANGELISTA - MINAS GERAIS",1,"Accessed",-42.7659036,-18.5484773
"1398","SAO JOAO EVANGELISTA - MINAS GERAIS",1,"Not accessed",-42.7659036,-18.5484773
"1399","SAO JOAO NEPOMUCENO",1,"Not accessed",-43.0072854,-21.5386249
"1400","SAO JOAO NEPOMUCENO - MINAS GERAIS",4,"Accessed",-43.0072854,-21.5386249
"1401","SAO JOAO NEPOMUCENO - MINAS GERAIS",7,"Not accessed",-43.0072854,-21.5386249
"1402","Săo Joăo - Paraná",3,"Accessed",-53.75,-25.95
"1403","Săo Joăo - Paraná",4,"Not accessed",-53.75,-25.95
"1404","SAO JOAQUIM DE BICAS - MINAS GERAIS",1,"Accessed",-44.2753653,-20.0484521
"1405","SAO JOAQUIM DE BICAS - MINAS GERAIS",2,"Not accessed",-44.2753653,-20.0484521
"1406","Săo Jorge D'Oeste - Paraná",1,"Accessed",-52.9193013,-25.7105736
"1407","Săo Jorge D'Oeste - Paraná",1,"Not accessed",-52.9193013,-25.7105736
"1408","SAO JOSE DA BARRA - MINAS GERAIS",4,"Not accessed",-46.3135301,-20.7184095
"1409","SAO JOSE DA LAPA - MINAS GERAIS",1,"Not accessed",-43.9590497,-19.6975859
"1410","SAO JOSE DA SAFIRA - MINAS GERAIS",1,"Accessed",-42.1434548,-18.3247423
"1411","SAO JOSE DA SAFIRA - MINAS GERAIS",5,"Not accessed",-42.1434548,-18.3247423
"1412","Săo José das Palmeiras - Paraná",1,"Not accessed",-54.0577352,-24.8373567
"1413","SAO JOSE DE RIBAMAR - MARANHĂO",1,"Accessed",-44.070196,-2.5503853
"1414","SAO JOSE DO CALCADO - ESPÍRITO SANTO",1,"Not accessed",-41.6640232,-21.0279344
"1415","SAO JOSE DO GOIABAL - MINAS GERAIS",5,"Not accessed",-42.7039524,-19.921915
"1416","SAO JOSE DO JACURI - MINAS GERAIS",3,"Not accessed",-42.6733282,-18.2815119
"1417","Săo José dos Pinhais - Paraná",10,"Accessed",-49.2035722,-25.5318354
"1418","Săo José dos Pinhais - Paraná",12,"Not accessed",-49.2035722,-25.5318354
"1419","SAO JOSE DO VALE DO RIO PRETO - RIO DE JANEIRO",1,"Accessed",-42.9331375,-22.1529922
"1420","SAO JOSE DO VALE DO RIO PRETO - RIO DE JANEIRO",1,"Not accessed",-42.9331375,-22.1529922
"1421","SAO LOURENCO - MINAS GERAIS",11,"Accessed",-45.0510257,-22.1170776
"1422","SAO LOURENCO - MINAS GERAIS",10,"Not accessed",-45.0510257,-22.1170776
"1423","Săo Martinho - Paraná",1,"Accessed",-51.4431701,-23.1939962
"1424","Săo Mateus do Sul - Paraná",2,"Accessed",-50.3844711,-25.8681448
"1425","Săo Mateus do Sul - Paraná",4,"Not accessed",-50.3844711,-25.8681448
"1426","SAO MIGUEL DO ANTA - MINAS GERAIS",1,"Not accessed",-42.7191723,-20.7063654
"1427","SAO PAULO - SĂO PAULO",1,"Accessed",-46.6333094,-23.5505199
"1428","SAO PAULO - SĂO PAULO",2,"Not accessed",-46.6333094,-23.5505199
"1429","SAO PEDRO DA ALDEIA - RIO DE JANEIRO",19,"Accessed",-42.1030012,-22.8433599
"1430","SAO PEDRO DA ALDEIA - RIO DE JANEIRO",25,"Not accessed",-42.1030012,-22.8433599
"1431","São Pedro d' Aldeia - RIO DE JANEIRO",1,"Not accessed",-42.1030012,-22.8433599
"1432","SAO PEDRO DA UNIAO - MINAS GERAIS",2,"Accessed",-46.6161186,-21.133055
"1433","Săo Pedro do Iguaçu - Paraná",1,"Accessed",-53.8526501,-24.9377857
"1434","Săo Pedro do Iguaçu - Paraná",1,"Not accessed",-53.8526501,-24.9377857
"1435","Săo Pedro do Ivaí - Paraná",1,"Accessed",-51.8572648,-23.8638715
"1436","Săo Pedro do Ivaí - Paraná",1,"Not accessed",-51.8572648,-23.8638715
"1437","Săo Pedro do Paraná - Paraná",1,"Accessed",-53.2246372,-22.8243512
"1438","Săo Pedro do Paraná - Paraná",1,"Not accessed",-53.2246372,-22.8243512
"1439","SAO PEDRO DOS FERROS - MINAS GERAIS",5,"Accessed",-42.5254875,-20.1737138
"1440","SAO PEDRO DOS FERROS - MINAS GERAIS",3,"Not accessed",-42.5254875,-20.1737138
"1441","SAO PEDRO DO SUACUI - MINAS GERAIS",6,"Accessed",-42.5985348,-18.3614016
"1442","SAO PEDRO DO SUACUI - MINAS GERAIS",3,"Not accessed",-42.5985348,-18.3614016
"1443","SAO ROQUE DE MINAS - MINAS GERAIS",1,"Not accessed",-46.3643073,-20.2494911
"1444","Săo Sebastiăo da Amoreira - Paraná",2,"Accessed",-50.7630158,-23.4661193
"1445","Săo Sebastiăo da Amoreira - Paraná",4,"Not accessed",-50.7630158,-23.4661193
"1446","SAO SEBASTIAO DO ALTO - RIO DE JANEIRO",1,"Accessed",-42.1313315,-21.9540434
"1447","SAO SEBASTIAO DO ANTA - MINAS GERAIS",1,"Not accessed",-41.9854291,-19.5068903
"1448","SAO SEBASTIAO DO MARANHAO - MINAS GERAIS",1,"Accessed",-42.5662499,-18.0877261
"1449","SAO SEBASTIAO DO MARANHAO - MINAS GERAIS",1,"Not accessed",-42.5662499,-18.0877261
"1450","São Sebastião do Paraiso MG",1,"Not accessed",-46.9841443,-20.9172128
"1451","SAO SEBASTIAO DO PARAISO - MINAS GERAIS",19,"Accessed",-46.9841443,-20.9172128
"1452","SAO SEBASTIAO DO PARAISO - MINAS GERAIS",31,"Not accessed",-46.9841443,-20.9172128
"1453","SAO SEBASTIAO DO RIO PRETO - MINAS GERAIS",1,"Accessed",-43.176075,-19.2963855
"1454","SAO SEBASTIAO DO RIO PRETO - MINAS GERAIS",1,"Not accessed",-43.176075,-19.2963855
"1455","SAO SEBASTIAO DO RIO VERDE - MINAS GERAIS",1,"Accessed",-44.9765444,-22.2187833
"1456","SAO SEBASTIAO DO RIO VERDE - MINAS GERAIS",2,"Not accessed",-44.9765444,-22.2187833
"1457","SAO TIAGO - MINAS GERAIS",2,"Not accessed",-44.5102576,-20.907956
"1458","SAO TOMAS DE AQUINO - MINAS GERAIS",2,"Accessed",-47.0966368,-20.7795408
"1459","Săo Tomé - Paraná",1,"Not accessed",-52.5906191,-23.5354199
"1460","SAO VICENTE DE MINAS - MINAS GERAIS",1,"Accessed",-44.4434863,-21.7047062
"1461","SAO VICENTE DE MINAS - MINAS GERAIS",4,"Not accessed",-44.4434863,-21.7047062
"1462","Sapopema - Paraná",2,"Accessed",-50.5786376,-23.9106579
"1463","SAPUCAIA - RIO DE JANEIRO",3,"Not accessed",-42.9146039,-21.9953615
"1464","SAQUAREMA",1,"Not accessed",-42.4866843,-22.932382
"1465","SAQUAREMA - RIO DE JANEIRO",5,"Accessed",-42.4866843,-22.932382
"1466","SAQUAREMA - RIO DE JANEIRO",11,"Not accessed",-42.4866843,-22.932382
"1467","Sarandi - Paraná",2,"Accessed",-51.8765044,-23.4445928
"1468","Sarandi - Paraná",3,"Not accessed",-51.8765044,-23.4445928
"1469","SARZEDO - MINAS GERAIS",2,"Accessed",-44.1450151,-20.0371483
"1470","SARZEDO - MINAS GERAIS",3,"Not accessed",-44.1450151,-20.0371483
"1471","SENADOR FIRMINO - MINAS GERAIS",2,"Accessed",-43.0908394,-20.9162505
"1472","SENADOR FIRMINO - MINAS GERAIS",6,"Not accessed",-43.0908394,-20.9162505
"1473","SENHORA DE OLIVEIRA - MINAS GERAIS",1,"Not accessed",-43.3398422,-20.7977082
"1474","SENHORA DO PORTO - MINAS GERAIS",1,"Not accessed",-43.0802782,-18.8913715
"1475","SENHORA DOS REMEDIOS - MINAS GERAIS",1,"Accessed",-43.581626,-21.0355679
"1476","SENHORA DOS REMEDIOS - MINAS GERAIS",1,"Not accessed",-43.581626,-21.0355679
"1477","SERICITA - MINAS GERAIS",1,"Not accessed",-42.4831779,-20.4753275
"1478","SEROPEDICA - RIO DE JANEIRO",4,"Accessed",-43.7159011,-22.7530802
"1479","SEROPEDICA - RIO DE JANEIRO",6,"Not accessed",-43.7159011,-22.7530802
"1480","SERRA AZUL DE MINAS - MINAS GERAIS",1,"Not accessed",-43.1678627,-18.3606283
"1481","SERRA DOS AIMORES - MINAS GERAIS",1,"Accessed",-40.2452592,-17.7871828
"1482","SERRA DOS AIMORES - MINAS GERAIS",2,"Not accessed",-40.2452592,-17.7871828
"1483","SERRA DO SALITRE - MINAS GERAIS",1,"Accessed",-46.6964869,-19.1088045
"1484","SERRANIA - MINAS GERAIS",1,"Accessed",-46.0421364,-21.5446292
"1485","SERRANIA - MINAS GERAIS",3,"Not accessed",-46.0421364,-21.5446292
"1486","Serranópolis do Iguaçu - Paraná",4,"Accessed",-54.0523344,-25.3803905
"1487","SERRO - MINAS GERAIS",2,"Accessed",-43.3806013,-18.6049384
"1488","SERRO - MINAS GERAIS",6,"Not accessed",-43.3806013,-18.6049384
"1489","Sertaneja - Paraná",1,"Not accessed",-50.8321348,-23.0365724
"1490","Sertanópolis - Paraná",1,"Accessed",-51.0404285,-23.0575338
"1491","Sertanópolis - Paraná",1,"Not accessed",-51.0404285,-23.0575338
"1492","Sete Lagoas",1,"Not accessed",-44.2416695,-19.45738
"1493","SETE LAGOAS",1,"Not accessed",-44.2416695,-19.45738
"1494","Sete lagoas  - Minas Gerais",1,"Not accessed",-44.2416695,-19.45738
"1495","Sete Lagoas- MINAS GERAIS",1,"Not accessed",-44.2416695,-19.45738
"1496","SETE LAGOAS - MINAS GERAIS",61,"Accessed",-44.2416695,-19.45738
"1497","SETE LAGOAS - MINAS GERAIS",68,"Not accessed",-44.2416695,-19.45738
"1498","SILVA JARDIM - RIO DE JANEIRO",1,"Accessed",-42.3965262,-22.6578882
"1499","SILVA JARDIM - RIO DE JANEIRO",1,"Not accessed",-42.3965262,-22.6578882
"1500","SILVIANOPOLIS - MINAS GERAIS",2,"Accessed",-45.8389521,-22.0278971
"1501","SILVIANOPOLIS - MINAS GERAIS",2,"Not accessed",-45.8389521,-22.0278971
"1502","SIMONESIA - MINAS GERAIS",4,"Accessed",-42.0094489,-20.1345838
"1503","SOBRALIA - MINAS GERAIS",1,"Accessed",-42.1002015,-19.2349466
"1504","SOBRALIA - MINAS GERAIS",1,"Not accessed",-42.1002015,-19.2349466
"1505","SUMIDOURO - RIO DE JANEIRO",2,"Not accessed",-42.6765559,-22.0489564
"1506","TAIOBEIRAS - MINAS GERAIS",14,"Accessed",-42.2263332,-15.8110802
"1507","TAIOBEIRAS - MINAS GERAIS",18,"Not accessed",-42.2263332,-15.8110802
"1508","Tamarana - Paraná",1,"Not accessed",-51.0995374,-23.7208443
"1509","TANGUA - RIO DE JANEIRO",1,"Accessed",-42.7205994,-22.7428038
"1510","TAPARUBA - MINAS GERAIS",4,"Accessed",-41.6083735,-19.7625646
"1511","TAPARUBA - MINAS GERAIS",3,"Not accessed",-41.6083735,-19.7625646
"1512","TAQUARACU DE MINAS - MINAS GERAIS",1,"Accessed",-43.6926363,-19.6656664
"1513","Tarumirim",1,"Not accessed",-42.0100938,-19.283957
"1514","TARUMIRIM - MINAS GERAIS",6,"Accessed",-42.0100938,-19.283957
"1515","TARUMIRIM - MINAS GERAIS",10,"Not accessed",-42.0100938,-19.283957
"1516","Telęmaco Borba - Paraná",10,"Accessed",-50.6180669,-24.3250032
"1517","Telęmaco Borba - Paraná",20,"Not accessed",-50.6180669,-24.3250032
"1518","TEOFILO OTONI - MINAS GERAIS",23,"Accessed",-41.5091042,-17.8600089
"1519","TEOFILO OTONI - MINAS GERAIS",13,"Not accessed",-41.5091042,-17.8600089
"1520","TERESOPOLIS - RIO DE JANEIRO",8,"Accessed",-42.9756016,-22.4169605
"1521","TERESOPOLIS - RIO DE JANEIRO",12,"Not accessed",-42.9756016,-22.4169605
"1522","Terra Boa - Paraná",2,"Accessed",-52.4474959,-23.7688042
"1523","Terra Boa - Paraná",2,"Not accessed",-52.4474959,-23.7688042
"1524","Tibagi - Paraná",1,"Accessed",-50.4119303,-24.5156533
"1525","Tibagi - Paraná",3,"Not accessed",-50.4119303,-24.5156533
"1526","Tijucas do Sul - Paraná",3,"Accessed",-49.178752,-25.9256672
"1527","Tijucas do Sul - Paraná",1,"Not accessed",-49.178752,-25.9256672
"1528","Timoteo-MInas Gerais",1,"Accessed",-42.6475311,-19.5815683
"1529","TIMOTEO - MINAS GERAIS",13,"Accessed",-42.6475311,-19.5815683
"1530","TIMOTEO - MINAS GERAIS",29,"Not accessed",-42.6475311,-19.5815683
"1531","TIMÓTEO- MINAS GERAIS",1,"Not accessed",-42.6475311,-19.5815683
"1532","TIRADENTES - MINAS GERAIS",2,"Accessed",-44.1748393,-21.1107188
"1533","TOCANTINS - MINAS GERAIS",1,"Accessed",-43.0131104,-21.177901
"1534","TOCANTINS - MINAS GERAIS",2,"Not accessed",-43.0131104,-21.177901
"1535","Toledo - Paraná",4,"Accessed",-53.7416844,-24.7251154
"1536","Toledo - Paraná",3,"Not accessed",-53.7416844,-24.7251154
"1537","Tomazina - Paraná",2,"Not accessed",-49.953593,-23.7800687
"1538","TOMBOS - MINAS GERAIS",2,"Accessed",-42.0272219,-20.9077325
"1539","TOMBOS - MINAS GERAIS",5,"Not accessed",-42.0272219,-20.9077325
"1540","TRAJANO DE MORAES - RIO DE JANEIRO",1,"Accessed",-42.0601671,-22.0640032
"1541","TRAJANO DE MORAES - RIO DE JANEIRO",3,"Not accessed",-42.0601671,-22.0640032
"1542","Tręs Barras do Paraná - Paraná",2,"Not accessed",-53.1809998,-25.421708
"1543","Três Corações",4,"Not accessed",-45.2515461,-21.692578
"1544","Três Corações MG",2,"Not accessed",-45.2515461,-21.692578
"1545","TRES CORACOES - MG                              TRÊS CORAÇÕES-MG                                         AS GERAIS",1,"Not accessed",-45.2515461,-21.692578
"1546","TRES CORACOES - MINAS GERAIS",20,"Accessed",-45.2515461,-21.692578
"1547","TRES CORACOES - MINAS GERAIS",27,"Not accessed",-45.2515461,-21.692578
"1548","Três Corações - Minas Gerais",1,"Not accessed",-45.2515461,-21.692578
"1549","Três Corações Minas Gerais",2,"Not accessed",-45.2515461,-21.692578
"1550","TRES MARIAS - MINAS GERAIS",6,"Accessed",-45.2319544,-18.2053782
"1551","TRES MARIAS - MINAS GERAIS",2,"Not accessed",-45.2319544,-18.2053782
"1552","TRES PONTAS - MINAS GERAIS",6,"Accessed",-45.5113164,-21.3699248
"1553","TRES PONTAS - MINAS GERAIS",11,"Not accessed",-45.5113164,-21.3699248
"1554","TRES RIOS",1,"Not accessed",-43.2189459,-22.1170043
"1555","TRES RIOS - RIO DE JANEIRO",6,"Accessed",-43.2189459,-22.1170043
"1556","TRES RIOS - RIO DE JANEIRO",12,"Not accessed",-43.2189459,-22.1170043
"1557","TUMIRITINGA - MINAS GERAIS",3,"Accessed",-41.653065,-18.9849271
"1558","TUMIRITINGA - MINAS GERAIS",3,"Not accessed",-41.653065,-18.9849271
"1559","Tunas do Paraná - Paraná",1,"Not accessed",-49.0883611,-24.9735746
"1560","Tuneiras do Oeste - Paraná",2,"Accessed",-52.8773715,-23.8652722
"1561","TUPACIGUARA - MINAS GERAIS",2,"Not accessed",-48.6989886,-18.5870541
"1562","Tupăssi - Paraná",2,"Accessed",-53.5110151,-24.5883617
"1563","Tupăssi - Paraná",1,"Not accessed",-53.5110151,-24.5883617
"1564","TURMALINA - MINAS GERAIS",19,"Accessed",-42.7273597,-17.2854966
"1565","TURMALINA - MINAS GERAIS",6,"Not accessed",-42.7273597,-17.2854966
"1566","TURVOLANDIA - MINAS GERAIS",10,"Accessed",-45.7901983,-21.8784249
"1567","TURVOLANDIA - MINAS GERAIS",4,"Not accessed",-45.7901983,-21.8784249
"1568","UBA",1,"Not accessed",-42.9426472,-21.1200732
"1569","UBAI - MINAS GERAIS",1,"Accessed",-44.7840634,-16.2944707
"1570","UBAI - MINAS GERAIS",1,"Not accessed",-44.7840634,-16.2944707
"1571","UBA - MINAS GERAIS",11,"Accessed",-42.9426472,-21.1200732
"1572","UBA - MINAS GERAIS",17,"Not accessed",-42.9426472,-21.1200732
"1573","UBAPORANGA - MINAS GERAIS",1,"Not accessed",-42.1063215,-19.6355348
"1574","Uberaba - MINAS GERAIS",1,"Not accessed",-47.939154,-19.7473668
"1575","UBERABA - MINAS GERAIS",43,"Accessed",-47.939154,-19.7473668
"1576","UBERABA - MINAS GERAIS",74,"Not accessed",-47.939154,-19.7473668
"1577","UBERLANDIA - MINAS GERAIS",57,"Accessed",-48.2753801,-18.9146078
"1578","UBERLANDIA - MINAS GERAIS",82,"Not accessed",-48.2753801,-18.9146078
"1579","UMBURATIBA - MINAS GERAIS",1,"Accessed",-40.5783148,-17.255277
"1580","UMBURATIBA - MINAS GERAIS",5,"Not accessed",-40.5783148,-17.255277
"1581","Umuarama - Paraná",4,"Not accessed",-53.3206105,-23.7661064
"1582","UNAI - MINAS GERAIS",24,"Accessed",-46.902586,-16.3596675
"1583","UNAI - MINAS GERAIS",31,"Not accessed",-46.902586,-16.3596675
"1584","Uniăo da Vitória - Paraná",2,"Accessed",-51.0850644,-26.2219455
